method,noise_level,noise_amp,noise_type,test_case,classifier,difficulty,precision,recall,f1,accuracy,confusion_matrix,n_classes,clean_tp,clean_fp,clean_fn,clean_tn,clean_precision,clean_recall,clean_f1,method_base,test_case_base,precision_base,recall_base,f1_base,accuracy_base,confusion_matrix_base,n_classes_base,clean_tp_base,clean_fp_base,clean_fn_base,clean_tn_base,clean_precision_base,clean_recall_base,clean_f1_base,f1_delta,precision_delta
baseline,0.1,0.2,attributes,RandomForestClassifier_baseline_attributes_0.1x0.2,RandomForestClassifier,2,0.13603372677097003,0.1348314606741573,0.1349779369710017,0.1348314606741573,"[[12 31  0  5  5  9]
 [22  6  0 17  1  6]
 [ 0  0 22  2 28 79]
 [ 8 13  8  6  0 25]
 [ 7  0 21  0  8 32]
 [ 5  5 96 21 16 18]]",6,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.1x0.2,0.13603372677097003,0.1348314606741573,0.1349779369710017,0.1348314606741573,"[[12 31  0  5  5  9]
 [22  6  0 17  1  6]
 [ 0  0 22  2 28 79]
 [ 8 13  8  6  0 25]
 [ 7  0 21  0  8 32]
 [ 5  5 96 21 16 18]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,KNeighborsClassifier_baseline_attributes_0.1x0.2,KNeighborsClassifier,0,0.9867596668002874,0.9867232658959537,0.9867294942741831,0.9867232658959537,"[[1557    0   12    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  14    1 1592    0    1    0    0]
 [   0    0    0 1480    0    5   24]
 [   0    0   13    1 1588    0    3]
 [   5    0    0   10    0 1590    9]
 [   1    0    2   35    6    2 1420]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.1x0.2,0.9867596668002874,0.9867232658959537,0.9867294942741831,0.9867232658959537,"[[1557    0   12    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  14    1 1592    0    1    0    0]
 [   0    0    0 1480    0    5   24]
 [   0    0   13    1 1588    0    3]
 [   5    0    0   10    0 1590    9]
 [   1    0    2   35    6    2 1420]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,KNeighborsClassifier_baseline_attributes_0.1x0.2,KNeighborsClassifier,1,0.5907585949192055,0.5748299319727891,0.5794006097285186,0.5748299319727891,"[[44  0 15  0  0  2  5]
 [ 0  2  0  0  0  0  0]
 [11  1 24  0  2  0  2]
 [ 0  0  0 32  1  5 22]
 [ 0  0  8  2 21  0  4]
 [ 0  0  0  3  0 10  5]
 [ 1  0  2 22  5  7 36]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.1x0.2,0.5907585949192055,0.5748299319727891,0.5794006097285186,0.5748299319727891,"[[44  0 15  0  0  2  5]
 [ 0  2  0  0  0  0  0]
 [11  1 24  0  2  0  2]
 [ 0  0  0 32  1  5 22]
 [ 0  0  8  2 21  0  4]
 [ 0  0  0  3  0 10  5]
 [ 1  0  2 22  5  7 36]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,KNeighborsClassifier_baseline_attributes_0.1x0.2,KNeighborsClassifier,2,0.1360485082508766,0.13670411985018727,0.13541274893091154,0.13670411985018727,"[[14 29  1  2  2 14]
 [21  9  0 13  1  8]
 [ 0  0 18  3 28 82]
 [ 5 14  8  5  0 28]
 [ 9  0 23  0  3 33]
 [ 4  4 93 21 15 24]]",6,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.1x0.2,0.1360485082508766,0.13670411985018727,0.13541274893091154,0.13670411985018727,"[[14 29  1  2  2 14]
 [21  9  0 13  1  8]
 [ 0  0 18  3 28 82]
 [ 5 14  8  5  0 28]
 [ 9  0 23  0  3 33]
 [ 4  4 93 21 15 24]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,GradientBoostingClassifier_baseline_attributes_0.1x0.2,GradientBoostingClassifier,0,0.9935093852367248,0.9934971098265896,0.9934998271355142,0.9934971098265896,"[[1564    0    6    0    0    2    0]
 [   0 1696    0    0    2    0    0]
 [   9    0 1599    0    0    0    0]
 [   0    0    0 1495    1    1   12]
 [   1    0    1    1 1601    0    1]
 [   1    0    0    8    0 1599    6]
 [   2    0    0   14    3    1 1446]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.1x0.2,0.9935093852367248,0.9934971098265896,0.9934998271355142,0.9934971098265896,"[[1564    0    6    0    0    2    0]
 [   0 1696    0    0    2    0    0]
 [   9    0 1599    0    0    0    0]
 [   0    0    0 1495    1    1   12]
 [   1    0    1    1 1601    0    1]
 [   1    0    0    8    0 1599    6]
 [   2    0    0   14    3    1 1446]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,GradientBoostingClassifier_baseline_attributes_0.1x0.2,GradientBoostingClassifier,1,0.48169405121999936,0.46258503401360546,0.4661964110302013,0.46258503401360546,"[[27  1 27  0  3  3  5]
 [ 1  0  1  0  0  0  0]
 [15  0 19  0  5  0  1]
 [ 0  0  0 28  0  7 25]
 [ 0  0  9  1 19  0  6]
 [ 1  0  0  2  0  8  7]
 [ 3  0  2 24  4  5 35]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.1x0.2,0.48169405121999936,0.46258503401360546,0.4661964110302013,0.46258503401360546,"[[27  1 27  0  3  3  5]
 [ 1  0  1  0  0  0  0]
 [15  0 19  0  5  0  1]
 [ 0  0  0 28  0  7 25]
 [ 0  0  9  1 19  0  6]
 [ 1  0  0  2  0  8  7]
 [ 3  0  2 24  4  5 35]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,GradientBoostingClassifier_baseline_attributes_0.1x0.2,GradientBoostingClassifier,2,0.07240353860836964,0.07303370786516854,0.07230300080456538,0.07303370786516854,"[[  6  35   0   5   5  11]
 [ 23   6   0  16   2   5]
 [  1   0  15   5  27  83]
 [  6  15   9   2   0  28]
 [  8   1  23   1   5  30]
 [  7   3 105  23  18   5]]",6,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.1x0.2,0.07240353860836964,0.07303370786516854,0.07230300080456538,0.07303370786516854,"[[  6  35   0   5   5  11]
 [ 23   6   0  16   2   5]
 [  1   0  15   5  27  83]
 [  6  15   9   2   0  28]
 [  8   1  23   1   5  30]
 [  7   3 105  23  18   5]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,SVC_baseline_attributes_0.1x0.2,SVC,0,0.9991883734282433,0.9991871387283237,0.9991871303050157,0.9991871387283237,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    2    0 1612    0]
 [   0    0    0    2    2    0 1462]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.1x0.2,0.9991883734282433,0.9991871387283237,0.9991871303050157,0.9991871387283237,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    2    0 1612    0]
 [   0    0    0    2    2    0 1462]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,SVC_baseline_attributes_0.1x0.2,SVC,1,0.5509396395350776,0.5238095238095238,0.5181229312070788,0.5238095238095238,"[[22  0 32  0  2  1  9]
 [ 0  2  0  0  0  0  0]
 [10  0 26  0  3  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 3  0  0  3  0  6  6]
 [ 2  0  0 18  5  2 46]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.1x0.2,0.5509396395350776,0.5238095238095238,0.5181229312070788,0.5238095238095238,"[[22  0 32  0  2  1  9]
 [ 0  2  0  0  0  0  0]
 [10  0 26  0  3  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 3  0  0  3  0  6  6]
 [ 2  0  0 18  5  2 46]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,SVC_baseline_attributes_0.1x0.2,SVC,2,0.02702301172168856,0.024344569288389514,0.025364384797645856,0.024344569288389514,"[[  3  38   0   4   5  12]
 [ 26   0   0  17   1   8]
 [  0   0   0   4  29  98]
 [  2  19   8   2   0  29]
 [ 11   0  17   1   3  36]
 [  4   4 107  27  14   5]]",6,,,,,,,,baseline,SVC_baseline_attributes_0.1x0.2,0.02702301172168856,0.024344569288389514,0.025364384797645856,0.024344569288389514,"[[  3  38   0   4   5  12]
 [ 26   0   0  17   1   8]
 [  0   0   0   4  29  98]
 [  2  19   8   2   0  29]
 [ 11   0  17   1   3  36]
 [  4   4 107  27  14   5]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,MLPClassifier_baseline_attributes_0.1x0.2,MLPClassifier,0,0.990043999720221,0.9898843930635838,0.9899045084317568,0.9898843930635838,"[[1559    1    9    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  19    0 1585    0    3    0    1]
 [   0    0    0 1471    0    1   37]
 [   3    0    6    0 1586    0   10]
 [   5    0    0    3    0 1601    5]
 [   1    0    1    0    2    2 1460]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.1x0.2,0.990043999720221,0.9898843930635838,0.9899045084317568,0.9898843930635838,"[[1559    1    9    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  19    0 1585    0    3    0    1]
 [   0    0    0 1471    0    1   37]
 [   3    0    6    0 1586    0   10]
 [   5    0    0    3    0 1601    5]
 [   1    0    1    0    2    2 1460]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,MLPClassifier_baseline_attributes_0.1x0.2,MLPClassifier,1,0.5018907266493576,0.46598639455782315,0.4573337863391286,0.46598639455782315,"[[26  1 26  0  1  3  9]
 [ 1  1  0  0  0  0  0]
 [17  0 19  0  2  0  2]
 [ 0  0  0 16  1  3 40]
 [ 1  0 11  1 16  0  6]
 [ 2  0  0  1  0  6  9]
 [ 0  0  3 11  3  3 53]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.1x0.2,0.5018907266493576,0.46598639455782315,0.4573337863391286,0.46598639455782315,"[[26  1 26  0  1  3  9]
 [ 1  1  0  0  0  0  0]
 [17  0 19  0  2  0  2]
 [ 0  0  0 16  1  3 40]
 [ 1  0 11  1 16  0  6]
 [ 2  0  0  1  0  6  9]
 [ 0  0  3 11  3  3 53]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.2,attributes,MLPClassifier_baseline_attributes_0.1x0.2,MLPClassifier,2,0.10008813404929667,0.10674157303370786,0.10201390968977292,0.10674157303370786,"[[ 8 36  0  2  6 10]
 [24  6  0 13  1  8]
 [ 0  0  1  4 29 97]
 [ 3 19  7  5  0 26]
 [11  0 15  0  6 36]
 [ 4  2 84 21 19 31]]",6,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.1x0.2,0.10008813404929667,0.10674157303370786,0.10201390968977292,0.10674157303370786,"[[ 8 36  0  2  6 10]
 [24  6  0 13  1  8]
 [ 0  0  1  4 29 97]
 [ 3 19  7  5  0 26]
 [11  0 15  0  6 36]
 [ 4  2 84 21 19 31]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,RandomForestClassifier_baseline_attributes_0.1x0.3,RandomForestClassifier,0,0.9923437293992811,0.9923229768786127,0.9923211974437719,0.9923229768786127,"[[1564    0    4    0    0    2    2]
 [   0 1698    0    0    0    0    0]
 [  23    2 1578    0    5    0    0]
 [   0    0    0 1495    2    2   10]
 [   1    0    2    0 1597    0    5]
 [   1    0    0    6    0 1606    1]
 [   1    0    1   10    0    5 1449]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.1x0.3,0.9923437293992811,0.9923229768786127,0.9923211974437719,0.9923229768786127,"[[1564    0    4    0    0    2    2]
 [   0 1698    0    0    0    0    0]
 [  23    2 1578    0    5    0    0]
 [   0    0    0 1495    2    2   10]
 [   1    0    2    0 1597    0    5]
 [   1    0    0    6    0 1606    1]
 [   1    0    1   10    0    5 1449]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,RandomForestClassifier_baseline_attributes_0.1x0.3,RandomForestClassifier,1,0.5160461461068216,0.5136054421768708,0.5130895814069507,0.5136054421768708,"[[42  1 15  0  3  2  3]
 [ 2  0  0  0  0  0  0]
 [14  0 19  0  7  0  0]
 [ 0  0  0 32  0  5 23]
 [ 0  0 10  1 14  0 10]
 [ 0  0  0  3  0 12  3]
 [ 4  0  1 22  7  7 32]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.1x0.3,0.5160461461068216,0.5136054421768708,0.5130895814069507,0.5136054421768708,"[[42  1 15  0  3  2  3]
 [ 2  0  0  0  0  0  0]
 [14  0 19  0  7  0  0]
 [ 0  0  0 32  0  5 23]
 [ 0  0 10  1 14  0 10]
 [ 0  0  0  3  0 12  3]
 [ 4  0  1 22  7  7 32]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,RandomForestClassifier_baseline_attributes_0.1x0.3,RandomForestClassifier,2,0.12160626895219262,0.1198501872659176,0.1201016552504888,0.1198501872659176,"[[10 34  0  6  5  7]
 [22  7  0 15  1  7]
 [ 0  0 20  2 26 83]
 [ 6 15  8  5  0 26]
 [ 7  0 20  0  7 34]
 [ 5  3 98 23 17 15]]",6,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.1x0.3,0.12160626895219262,0.1198501872659176,0.1201016552504888,0.1198501872659176,"[[10 34  0  6  5  7]
 [22  7  0 15  1  7]
 [ 0  0 20  2 26 83]
 [ 6 15  8  5  0 26]
 [ 7  0 20  0  7 34]
 [ 5  3 98 23 17 15]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,KNeighborsClassifier_baseline_attributes_0.1x0.3,KNeighborsClassifier,0,0.9867596668002874,0.9867232658959537,0.9867294942741831,0.9867232658959537,"[[1557    0   12    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  14    1 1592    0    1    0    0]
 [   0    0    0 1480    0    5   24]
 [   0    0   13    1 1588    0    3]
 [   5    0    0   10    0 1590    9]
 [   1    0    2   35    6    2 1420]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.1x0.3,0.9867596668002874,0.9867232658959537,0.9867294942741831,0.9867232658959537,"[[1557    0   12    0    0    2    1]
 [   0 1698    0    0    0    0    0]
 [  14    1 1592    0    1    0    0]
 [   0    0    0 1480    0    5   24]
 [   0    0   13    1 1588    0    3]
 [   5    0    0   10    0 1590    9]
 [   1    0    2   35    6    2 1420]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,KNeighborsClassifier_baseline_attributes_0.1x0.3,KNeighborsClassifier,1,0.5907585949192055,0.5748299319727891,0.5794006097285186,0.5748299319727891,"[[44  0 15  0  0  2  5]
 [ 0  2  0  0  0  0  0]
 [11  1 24  0  2  0  2]
 [ 0  0  0 32  1  5 22]
 [ 0  0  8  2 21  0  4]
 [ 0  0  0  3  0 10  5]
 [ 1  0  2 22  5  7 36]]",7,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.1x0.3,0.5907585949192055,0.5748299319727891,0.5794006097285186,0.5748299319727891,"[[44  0 15  0  0  2  5]
 [ 0  2  0  0  0  0  0]
 [11  1 24  0  2  0  2]
 [ 0  0  0 32  1  5 22]
 [ 0  0  8  2 21  0  4]
 [ 0  0  0  3  0 10  5]
 [ 1  0  2 22  5  7 36]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,KNeighborsClassifier_baseline_attributes_0.1x0.3,KNeighborsClassifier,2,0.1360485082508766,0.13670411985018727,0.13541274893091154,0.13670411985018727,"[[14 29  1  2  2 14]
 [21  9  0 13  1  8]
 [ 0  0 18  3 28 82]
 [ 5 14  8  5  0 28]
 [ 9  0 23  0  3 33]
 [ 4  4 93 21 15 24]]",6,,,,,,,,baseline,KNeighborsClassifier_baseline_attributes_0.1x0.3,0.1360485082508766,0.13670411985018727,0.13541274893091154,0.13670411985018727,"[[14 29  1  2  2 14]
 [21  9  0 13  1  8]
 [ 0  0 18  3 28 82]
 [ 5 14  8  5  0 28]
 [ 9  0 23  0  3 33]
 [ 4  4 93 21 15 24]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,GradientBoostingClassifier_baseline_attributes_0.1x0.3,GradientBoostingClassifier,0,0.9930535910542264,0.9930455202312138,0.9930471024690348,0.9930455202312138,"[[1563    0    7    0    0    2    0]
 [   0 1696    0    0    2    0    0]
 [  10    0 1598    0    0    0    0]
 [   0    0    0 1492    2    1   14]
 [   0    0    1    1 1602    0    1]
 [   1    0    0    8    0 1599    6]
 [   2    0    0   13    4    2 1445]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.1x0.3,0.9930535910542264,0.9930455202312138,0.9930471024690348,0.9930455202312138,"[[1563    0    7    0    0    2    0]
 [   0 1696    0    0    2    0    0]
 [  10    0 1598    0    0    0    0]
 [   0    0    0 1492    2    1   14]
 [   0    0    1    1 1602    0    1]
 [   1    0    0    8    0 1599    6]
 [   2    0    0   13    4    2 1445]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,GradientBoostingClassifier_baseline_attributes_0.1x0.3,GradientBoostingClassifier,1,0.47127350971331405,0.4523809523809524,0.4561930411686414,0.4523809523809524,"[[26  1 28  0  3  3  5]
 [ 1  0  1  0  0  0  0]
 [15  0 17  0  6  0  2]
 [ 0  0  0 30  0  6 24]
 [ 0  0  9  1 18  0  7]
 [ 1  0  0  2  0  8  7]
 [ 3  0  2 25  4  5 34]]",7,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.1x0.3,0.47127350971331405,0.4523809523809524,0.4561930411686414,0.4523809523809524,"[[26  1 28  0  3  3  5]
 [ 1  0  1  0  0  0  0]
 [15  0 17  0  6  0  2]
 [ 0  0  0 30  0  6 24]
 [ 0  0  9  1 18  0  7]
 [ 1  0  0  2  0  8  7]
 [ 3  0  2 25  4  5 34]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,GradientBoostingClassifier_baseline_attributes_0.1x0.3,GradientBoostingClassifier,2,0.07319379094903178,0.07303370786516854,0.07268980229082586,0.07303370786516854,"[[  6  35   0   5   5  11]
 [ 23   6   0  16   2   5]
 [  1   0  14   5  27  84]
 [  5  15   9   3   0  28]
 [  8   1  23   1   5  30]
 [  7   3 105  23  18   5]]",6,,,,,,,,baseline,GradientBoostingClassifier_baseline_attributes_0.1x0.3,0.07319379094903178,0.07303370786516854,0.07268980229082586,0.07303370786516854,"[[  6  35   0   5   5  11]
 [ 23   6   0  16   2   5]
 [  1   0  14   5  27  84]
 [  5  15   9   3   0  28]
 [  8   1  23   1   5  30]
 [  7   3 105  23  18   5]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,SVC_baseline_attributes_0.1x0.3,SVC,0,0.9991883734282433,0.9991871387283237,0.9991871303050157,0.9991871387283237,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    2    0 1612    0]
 [   0    0    0    2    2    0 1462]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.1x0.3,0.9991883734282433,0.9991871387283237,0.9991871303050157,0.9991871387283237,"[[1570    0    2    0    0    0    0]
 [   0 1698    0    0    0    0    0]
 [   1    0 1607    0    0    0    0]
 [   0    0    0 1509    0    0    0]
 [   0    0    0    0 1605    0    0]
 [   0    0    0    2    0 1612    0]
 [   0    0    0    2    2    0 1462]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,SVC_baseline_attributes_0.1x0.3,SVC,1,0.5509396395350776,0.5238095238095238,0.5181229312070788,0.5238095238095238,"[[22  0 32  0  2  1  9]
 [ 0  2  0  0  0  0  0]
 [10  0 26  0  3  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 3  0  0  3  0  6  6]
 [ 2  0  0 18  5  2 46]]",7,,,,,,,,baseline,SVC_baseline_attributes_0.1x0.3,0.5509396395350776,0.5238095238095238,0.5181229312070788,0.5238095238095238,"[[22  0 32  0  2  1  9]
 [ 0  2  0  0  0  0  0]
 [10  0 26  0  3  0  1]
 [ 0  0  0 28  0  0 32]
 [ 0  0  5  1 24  0  5]
 [ 3  0  0  3  0  6  6]
 [ 2  0  0 18  5  2 46]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,SVC_baseline_attributes_0.1x0.3,SVC,2,0.02702301172168856,0.024344569288389514,0.025364384797645856,0.024344569288389514,"[[  3  38   0   4   5  12]
 [ 26   0   0  17   1   8]
 [  0   0   0   4  29  98]
 [  2  19   8   2   0  29]
 [ 11   0  17   1   3  36]
 [  4   4 107  27  14   5]]",6,,,,,,,,baseline,SVC_baseline_attributes_0.1x0.3,0.02702301172168856,0.024344569288389514,0.025364384797645856,0.024344569288389514,"[[  3  38   0   4   5  12]
 [ 26   0   0  17   1   8]
 [  0   0   0   4  29  98]
 [  2  19   8   2   0  29]
 [ 11   0  17   1   3  36]
 [  4   4 107  27  14   5]]",6,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,MLPClassifier_baseline_attributes_0.1x0.3,MLPClassifier,0,0.9917112823484104,0.9916907514450867,0.9916908249409988,0.9916907514450867,"[[1558    0   10    0    0    2    2]
 [   0 1698    0    0    0    0    0]
 [   8    1 1597    0    2    0    0]
 [   0    0    0 1489    2    6   12]
 [   2    0   10    0 1589    0    4]
 [   5    0    0    0    0 1608    1]
 [   2    0    6    4    4    9 1441]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.1x0.3,0.9917112823484104,0.9916907514450867,0.9916908249409988,0.9916907514450867,"[[1558    0   10    0    0    2    2]
 [   0 1698    0    0    0    0    0]
 [   8    1 1597    0    2    0    0]
 [   0    0    0 1489    2    6   12]
 [   2    0   10    0 1589    0    4]
 [   5    0    0    0    0 1608    1]
 [   2    0    6    4    4    9 1441]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,MLPClassifier_baseline_attributes_0.1x0.3,MLPClassifier,1,0.5229321558228933,0.47959183673469385,0.47733428604368006,0.47959183673469385,"[[24  1 30  0  2  1  8]
 [ 1  1  0  0  0  0  0]
 [10  0 27  0  2  0  1]
 [ 0  0  0 27  0  3 30]
 [ 0  0 15  2 11  0  7]
 [ 2  0  0  0  0  9  7]
 [ 0  0  3 18  4  6 42]]",7,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.1x0.3,0.5229321558228933,0.47959183673469385,0.47733428604368006,0.47959183673469385,"[[24  1 30  0  2  1  8]
 [ 1  1  0  0  0  0  0]
 [10  0 27  0  2  0  1]
 [ 0  0  0 27  0  3 30]
 [ 0  0 15  2 11  0  7]
 [ 2  0  0  0  0  9  7]
 [ 0  0  3 18  4  6 42]]",7,,,,,,,,0.0,0.0
baseline,0.1,0.3,attributes,MLPClassifier_baseline_attributes_0.1x0.3,MLPClassifier,2,0.07963963921137462,0.08052434456928839,0.07958844604146516,0.08052434456928839,"[[ 6 37  0  3  7  9]
 [27  4  0 14  1  6]
 [ 0  0  2  3 32 94]
 [ 2 20  8  4  0 26]
 [ 9  1 15  0 11 32]
 [ 5  2 93 24 21 16]]",6,,,,,,,,baseline,MLPClassifier_baseline_attributes_0.1x0.3,0.07963963921137462,0.08052434456928839,0.07958844604146516,0.08052434456928839,"[[ 6 37  0  3  7  9]
 [27  4  0 14  1  6]
 [ 0  0  2  3 32 94]
 [ 2 20  8  4  0 26]
 [ 9  1 15  0 11 32]
 [ 5  2 93 24 21 16]]",6,,,,,,,,0.0,0.0
baseline,0.2,0.1,attributes,RandomForestClassifier_baseline_attributes_0.2x0.1,RandomForestClassifier,0,0.9918813013753712,0.991871387283237,0.9918699300839867,0.991871387283237,"[[1562    0    7    0    0    1    2]
 [   0 1698    0    0    0    0    0]
 [  18    2 1583    0    5    0    0]
 [   0    0    0 1495    1    2   11]
 [   0    0    1    0 1598    0    6]
 [   0    0    0    8    0 1604    2]
 [   4    0    1   12    2    5 1442]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.2x0.1,0.9918813013753712,0.991871387283237,0.9918699300839867,0.991871387283237,"[[1562    0    7    0    0    1    2]
 [   0 1698    0    0    0    0    0]
 [  18    2 1583    0    5    0    0]
 [   0    0    0 1495    1    2   11]
 [   0    0    1    0 1598    0    6]
 [   0    0    0    8    0 1604    2]
 [   4    0    1   12    2    5 1442]]",7,,,,,,,,0.0,0.0
baseline,0.2,0.1,attributes,RandomForestClassifier_baseline_attributes_0.2x0.1,RandomForestClassifier,1,0.49180740258346917,0.4931972789115646,0.49134868646600915,0.4931972789115646,"[[44  1 12  0  3  1  5]
 [ 2  0  0  0  0  0  0]
 [13  0 19  0  7  0  1]
 [ 0  0  0 33  0  5 22]
 [ 0  0 11  1 12  0 11]
 [ 0  0  0  4  0 10  4]
 [ 4  0  1 28  7  6 27]]",7,,,,,,,,baseline,RandomForestClassifier_baseline_attributes_0.2x0.1,0.49180740258346917,0.4931972789115646,0.49134868646600915,0.4931972789115646,"[[44  1 12  0  3  1  5]
 [ 2  0  0  0  0  0  0]
 [13  0 19  0  7  0  1]
 [ 0  0  0 33  0  5 22]
 [ 0  0 11  1 12  0 11]
 [ 0  0  0  4  0 10  4]
 [ 4  0  1 28  7  6 27]]",7,,,,,,,,0.0,0.0
